source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale,refined_anchor,refined_source
/site/blog/top-education-loan-in-nagaland,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/top-education-loan-in-nagaland,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/top-education-loan-in-nagaland,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post,SBI education loan approved list,haiku
/site/blog/top-education-loan-in-nagaland,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/top-education-loan-in-nagaland,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,compare education loans,haiku
/site/blog/top-education-loan-in-sikkim-eligibility-rates-no-collateral-options,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/top-education-loan-in-sikkim-eligibility-rates-no-collateral-options,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/top-education-loan-in-sikkim-eligibility-rates-no-collateral-options,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post,SBI loan-eligible colleges,haiku
/site/blog/top-education-loan-in-sikkim-eligibility-rates-no-collateral-options,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/top-education-loan-in-sikkim-eligibility-rates-no-collateral-options,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,compare education loans,haiku
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post,SBI education loan scheme,haiku
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,compare education loans,haiku
/site/blog/top-education-loans-for-pharmacy-courses,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar,how education loans work,haiku
/site/blog/top-education-loans-for-pharmacy-courses,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/top-education-loans-for-pharmacy-courses,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/top-education-loans-for-pharmacy-courses,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/top-education-loans-for-pharmacy-courses,T3,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page,compare education loans,haiku
/site/blog/top-engineering-colleges-in-germany,T4,Government Schemes & Scholarships,/site/blog/iit-fees-structure,T3,Government Schemes & Scholarships,"IIT Fee Structure, Scholarships, and Top Courses Overview",mid,sibling-post,IIT fee structure and scholarships,haiku
/site/blog/top-engineering-colleges-in-germany,T4,Government Schemes & Scholarships,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/top-ibsat-colleges,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute course fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/top-ibsat-colleges,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/top-ibsat-colleges,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune's leading BAMS colleges,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/top-ibsat-colleges,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,best BSc Nursing colleges in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/top-iit-colleges-in-india,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota JEE + NEET coaching fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-iit-colleges-in-india,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/top-iit-colleges-in-india,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/top-iit-colleges-in-india,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,understand your EAMCET rank,pre-conclusion,sibling-post,convert EAMCET marks to rank,haiku
/site/blog/top-mba-colleges-in-ahmedabad,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,current Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-mba-colleges-in-ahmedabad,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-mba-colleges-in-ahmedabad,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff by branch,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-mba-colleges-in-ahmedabad,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-mba-colleges-in-delhi,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-mba-colleges-in-delhi,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-mba-colleges-in-delhi,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,check VITEEE cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-mba-colleges-in-delhi,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-mba-colleges-in-hyderabad,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota fees,haiku
/site/blog/top-mba-colleges-in-hyderabad,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,check TNEA cutoff,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-mba-colleges-in-hyderabad,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-mba-colleges-in-hyderabad,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,understand your EAMCET rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-mba-colleges-in-india,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-mba-colleges-in-india,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA cutoff guide,haiku
/site/blog/top-mba-colleges-in-india,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/top-mba-colleges-in-india,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-mba-colleges-in-indore,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota fees,haiku
/site/blog/top-mba-colleges-in-indore,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-mba-colleges-in-indore,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-mba-colleges-in-indore,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,understand your EAMCET rank,haiku
/site/blog/top-mba-colleges-in-jaipur,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota JEE + NEET coaching fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-mba-colleges-in-jaipur,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,check TNEA cutoff,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-mba-colleges-in-jaipur,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,check VITEEE cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/top-mba-colleges-in-jaipur,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET rank prediction,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-mba-colleges-in-mumbai,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute fee structure,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/top-mba-colleges-in-mumbai,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,Pharm D career guide,mid,category-pillar,the Pharm D course,haiku
/site/blog/top-mba-colleges-in-mumbai,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune BAMS college list,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/top-mba-colleges-in-mumbai,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/top-medical-colleges-in-india-nirf-ranking,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/top-medical-colleges-in-india-nirf-ranking,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,check TNEA cutoff,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/top-medical-colleges-in-india-nirf-ranking,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-medical-colleges-in-india-nirf-ranking,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,understand your EAMCET rank,haiku
/site/blog/top-ms-colleges-in-india,T3,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute course fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/top-ms-colleges-in-india,T3,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,the Pharm D course,mid,category-pillar,the Pharm D course,haiku
/site/blog/top-ms-colleges-in-india,T3,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,best BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/top-ms-colleges-in-india,T3,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,BSc Nursing admissions in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/top-pg-diploma-courses-after-bams,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,cost of Aakash coaching,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/top-pg-diploma-courses-after-bams,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/top-pg-diploma-courses-after-bams,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,BAMS admission in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/top-pg-diploma-courses-after-bams,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,BSc Nursing admissions in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/top-pgdm-colleges-in-bangalore,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar,Allen Kota fees,haiku
/site/blog/top-pgdm-colleges-in-bangalore,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff guide,mid,category-pillar,TNEA college and branch cutoffs,haiku
/site/blog/top-pgdm-colleges-in-bangalore,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/top-pgdm-colleges-in-bangalore,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/top-pgdm-colleges-in-delhi,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash NEET coaching fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/top-pgdm-colleges-in-delhi,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,the Pharm D course,mid,category-pillar,the Pharm D course,haiku
/site/blog/top-pgdm-colleges-in-delhi,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,top BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/top-pgdm-colleges-in-delhi,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,top BSc Nursing colleges in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/top-pgdm-colleges-in-pune,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute fee structure,intro,category-pillar,Aakash Institute fee structure,haiku
