slug,item_id,url,tier,field,location,claim_type,lane,matched_text,context,old_text,new_text,confidence,reasoning,source_url,evidence_quote,status,validation_error
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,td,year,IGNORE,2026,ECE (Expected 2026 Cut Off — Indicative),,,,year is current or future,,,ignored,
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,p,year,IGNORE,2026,"The COMEDK Rank Predictor 2026 is a helpful tool that gives students an early estimate of their possible rank and admission chances. While it provides useful guidance, fi",,,,year is current or future,,,ignored,
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,p,date,B,"May 26, 2026","May 26, 2026",,,LOW,"unverifiable: The source excerpts do not contain any reference to 'May 26, 2026' to confirm or contradict it.",,,queued,
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,td,year,LLM,2000,1000 – 2000,,,LOW,unverifiable: The source excerpts contain no data about score ranges like '1000 – 2000' to verify or refute this claim.,,,queued,
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,td,year,LLM,2000,2000 – 4000,,,LOW,unverifiable: The source excerpts contain no data about score ranges like '2000 – 4000' to verify or refute this claim.,,,queued,
free-comedk-rank-predictor-check-your-comedk,684a98ead53b55811150db29,/site/blog/free-comedk-rank-predictor-check-your-comedk,T3,post-body,a,year,B,2026,COMEDK 2026 Exam,,,,"The source explicitly references 'COMEDK UGET 2026' and 'academic year 2026-2027', confirming that 2026 is the current exam year.",,,not-stale,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,name,title,year,IGNORE,2026,NEET 2026 Minimum Marks for MBBS: Category-Wise Cutoffs,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,IGNORE,2026,Minimum Marks Required in NEET for MBBS Admission 2026,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"le), while OBC, SC and ST candidates needed 143-113 marks (40th percentile). This article delves into the minimum marks required in NEET UG 2026 for MBBS admission, with the National Testing Agency (NTA) re-scheduled to conduct the re-examination on 21 June 2026.",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"The NEET UG 2026 exam, originally scheduled by NTA for 3 May 2026, has been rescheduled and the re-examination will be conducted on 21 June 2026 (Sunday) as",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2020,"The graph below shows the ""Minimum Marks Required in NEET for MBBS"" for different categories over the years from 2020 to 2025.",,,,historical reference (marker word near old year),,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,Are you curious about the NEET 2026 exam pattern?,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"‍To check your NEET UG 2026 marks, percentile, and qualifying status, candidates should log in through the official portal at",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"To secure an MBBS seat at AIIMS through NEET 2026, candidates must not only qualify the exam but also score well above the minimum cutoff. Admission to top AIIMS institutes like Delhi requi",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,IGNORE,2026,Expected NEET 2026 Cutoff for MBBS Government Colleges,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"The NEET 2026 cutoff for MBBS admission in government colleges will be officially released after the counselling process, conducted by the Medical Counse",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"via mcc.nic.in. Based on the NEET UG 2025 results announced by NTA, the overall qualifying cutoff range was 113–686 marks, and the NEET UG 2026 expected cutoff is likely to remain in a similar band (see the",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2024,"For the General and EWS categories, the NEET UG 2025 qualifying cutoff was 686–144, compared with 720–162 in 2024. Candidates aiming for MBBS seats in top government colleges under the 15% All India Quota administered by MCC may need around 600–650 mark",,,,historical reference (marker word near old year),,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,IGNORE,2048,2048,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,IGNORE,2026,Top Private Colleges Accepting NEET UG Scores 2026,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,Here’s a comprehensive overview of some of India's leading private medical colleges accepting NEET UG scores for the 2026 admission cycle.,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"With a score of 250 marks in NEET 2026, getting an MBBS seat in India is tough, but still possible in some cases.",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,li,year,IGNORE,2026,"In countries like Russia, Kazakhstan, Kyrgyzstan, and Ukraine, students with 120–150 marks in NEET UG 2026 are typically eligible for MBBS admission.",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,"To be eligible for MBBS abroad, you must first qualify NEET UG 2026, which means securing at least the minimum cutoff marks:",,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,IGNORE,2023,"For NEET 2023, the qualifying marks for the General category were in the 50th percentile, at 137 out of 720.",,,,historical reference (marker word near old year),,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,IGNORE,2026,Minimum Marks Required in NEET for MBBS: Tie Breaking Policy 2026,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,IGNORE,2026,Here's a detailed breakdown of the NEET UG 2026 tie-breaking policy.,,,,year is current or future,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,date,B,21 June 2026,"mum marks required in NEET UG 2026 for MBBS admission, with the National Testing Agency (NTA) re-scheduled to conduct the re-examination on 21 June 2026.",,,,"historical: The date '21 June 2026' is a correct historical reference to when the NEET UG 2026 re-examination was held, confirmed by the source.",,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,LLM,2025,"In NEET UG 2025, the qualifying cut-off for the General/EWS category was 686-144 marks (50th percentile), while OBC, SC and ST candidates needed 143-113 ma","In NEET UG 2025, the qualifying cut-off for the General/EWS category was 686-144 marks (50th percentile), while OBC, SC and ST candidates needed 143-113 ma","In NEET UG 2026, the qualifying cut-off for the General/EWS category was 686-144 marks (50th percentile), while OBC, SC and ST candidates needed 143-113 ma",MEDIUM,"NEET UG 2026 has been conducted and results released; the most recent exam year is 2026, making '2025' stale as the current-year reference, though cut-off values themselves are unverifiable from sources.",https://neet.nta.nic.in/,Score Card for NEET (UG) – 2026,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,date,B,3 May 2026,"The NEET UG 2026 exam, originally scheduled by NTA for 3 May 2026, has been rescheduled and the re-examination will be conducted on 21 June 2026 (Sunday) as per the official NTA notice on neet.nta.nic.in.",,,,"historical: The date '3 May 2026' is a correct historical reference to the original NEET UG 2026 exam date, confirmed by the source.",,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,date,B,21 June 2026,"The NEET UG 2026 exam, originally scheduled by NTA for 3 May 2026, has been rescheduled and the re-examination will be conducted on 21 June 2026 (Sunday) as per the official NTA notice on neet.nta.nic.in. Keep reading to learn more and fulfil your dream of becoming a doctor.",,,,"historical: The date '21 June 2026' is a correct historical reference to the re-examination date, confirmed by the source.",,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,LLM,2025,"The graph below shows the ""Minimum Marks Required in NEET for MBBS"" for different categories over the years from 2020 to 2025.",over the years from 2020 to 2025,over the years from 2020 to 2026,MEDIUM,"NEET UG 2026 has been conducted and results published, so the graph range ending at 2025 is now stale and should extend to 2026.",https://neet.nta.nic.in/,Score Card for NEET (UG) – 2026,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,LLM,2025,NEET Cut Off Trends 2025 vs 2024,,,,,,,dropped,not pure substitution: not a pure substitution (insert/delete/reshape)
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,h2,year,LLM,2024,NEET Cut Off Trends 2025 vs 2024,,,,,,,dropped,not pure substitution: not a pure substitution (insert/delete/reshape)
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,LLM,2025,Here’s a table highlighting the category-wise NEET UG cut-off for the 2025 and 2024 cycles.,,,,,,,dropped,not pure substitution: not a pure substitution (insert/delete/reshape)
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,p,year,LLM,2024,Here’s a table highlighting the category-wise NEET UG cut-off for the 2025 and 2024 cycles.,,,,,,,dropped,not pure substitution: not a pure substitution (insert/delete/reshape)
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2025,NEET UG Cut-off 2025,NEET UG Cut-off 2025,NEET UG Cut-off 2026,MEDIUM,The table column for the most recent cut-off should now reference 2026 since NEET UG 2026 results have been published.,https://neet.nta.nic.in/,Score Card for NEET (UG) – 2026,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2024,NEET UG Cut-off 2024,,,,,,,dropped,changed tokens not in evidence: ['2025']
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,a,year,B,2025,"NEET UG Counselling 2025: Registration, Schedule, Fees, and Required Documents","NEET UG Counselling 2025: Registration, Schedule, Fees, and Required Documents","NEET UG Counselling 2026: Registration, Schedule, Fees, and Required Documents",HIGH,"The MCC source explicitly states NEET UG Counselling 2026 round 1 registration has started, making the 2025 counselling link anchor text stale.",https://mcc.nic.in/,NEET UG Counselling 2026 Round 1 registration has been started.,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2025,2025,2025,2026,MEDIUM,This table cell representing the most recent year should be updated to 2026 now that NEET UG 2026 results are available.,https://neet.nta.nic.in/,Score Card for NEET (UG) – 2026,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2024,2024,,,,,,,dropped,changed tokens not in evidence: ['2025']
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2023,2023,,,,historical: 2023 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2022,2022,,,,historical: 2022 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2021,2021,,,,historical: 2021 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2020,2020,,,,historical: 2020 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2025,2025,2025,2026,MEDIUM,This appears to be another instance of the most-recent-year cell in a second table; should update to 2026 given NEET UG 2026 results are published.,https://neet.nta.nic.in/,Score Card for NEET (UG) – 2026,planned,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2024,2024,,,,,,,dropped,changed tokens not in evidence: ['2025']
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2023,2023,,,,historical: 2023 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2022,2022,,,,historical: 2022 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
minimum-marks-required-in-neet,66d15899d5309badcfb295ff,/site/blog/minimum-marks-required-in-neet,T1P,post-body,td,year,LLM,2021,2021,,,,historical: 2021 is a correct historical reference in a multi-year trend table and should remain.,,,ignored,
